Content,cleaned_content,label,label_name
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,connection from ip_addr at wed jun,0,Normal
connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,connection from ip_addr at wed jun,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user guest,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,connection from ip_addr at fri jun,0,Normal
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,authentication failure logname uid euid tty nodevssh ruser rhost hostname org,1,Anomaly
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,connection from ip_addr at sat jun,0,Normal
